Codigo	Descripcion	Precio Costo	Precio Venta	Precio Mayoreo	Inventario	Inv. Minimo	Departamento
 BANDEJATAPADARNEL1CT	BANDEJA TAPA DARNEL 1 COMPORTAMIENTO	$0	$4.400	$0	N/A	0.000	- Sin Departamento -
 7.81159496684781E19	BARQUILLO AREQUIPE 40GR	$0	$0	$0	0,00	0.000	0
 7702011271747	BARQUILLO AREQUIPE PIAZA 	$0	$1.000	$0	N/A	0.000	- Sin Departamento -
 781159496677	BARQUILLO COOKIS AND CREAM  40 GR	$0	$0	$0	0,00	0.000	0
 BARQUILLOELMANA	BARQUILLO EL MANA	$0	$400	$0	N/A	0.000	- Sin Departamento -
 7702011201263	BARQUILLO PIAZZA CHOCOLATE	$0	$1.000	$0	N/A	0.000	- Sin Departamento -
 7702028021625	BARRA GUSTOSITA X125 G	$0	$2.000	$0	N/A	0.000	0
 8719200452947	BARRA RAMA 125G	$0	$2.600	$0	N/A	0.000	0
 BARRILETE	BARRILETE	$0	$300	$0	N/A	0.000	- Sin Departamento -
 7702914114400	BARRITA DE CHOCORAMO X 40 G	$0	$1.900	$0	N/A	0.000	0
 7702116999997	BARRITA LA BUENA X50G	$0	$1.300	$0	N/A	0.000	0
 7702439000059	BARY AJI X 165G	$0	$3.200	$0	N/A	0.000	0
 7702439006815	BARY AJO X 165G	$0	$3.700	$0	N/A	0.000	0
 7702439228453	BARY MAYONESA	$0	$2.900	$0	N/A	0.000	- Sin Departamento -
 7702439690168	BBQ BARY DOY PACK X170GRM	$0	$2.800	$0	N/A	0.000	0
 7702439845322	BBQ BARY DP 110GRM	$0	$2.100	$0	N/A	0.000	0
 7708662913012	BENET PROTEINA CAFE CAPUCHINO X250G	$0	$7.700	$0	N/A	0.000	- Sin Departamento -
 7708662913944	BENET PROTEINA FRUTOS ROJOS X250G	$0	$7.700	$0	N/A	0.000	- Sin Departamento -
 7708662913319	BENET PROTEINA VAINILLA BANANO X250G	$0	$7.700	$0	N/A	0.000	- Sin Departamento -
 7702993046470	BIANCHI CONFITE BX 100 CHOC BLANCO	$0	$14.000	$0	N/A	0.000	0
 BIANCHI	BIANCHI UNIDAD	$0	$400	$0	N/A	0.000	- Sin Departamento -
 70330179295	BIG ECO LAPICERO RETRACTIL	$0	$0	$0	0,00	0.000	0
 7705326002600	BIMBO ARTESANO BANANO	$0	$4.000	$0	N/A	0.000	0
 7705326082015	BIMBO ARTESANO LIMON CON COCO	$0	$0	$0	0,00	0.000	0
 7705326002594	BIMBO ARTESANO ZANAHORIA CON ALMEND. 75 G	$0	$4.000	$0	N/A	0.000	0
 7705326071330	BIMBO CHOCOSO 5 UNID 325 G	$0	$0	$0	0,00	0.000	0
 7705326076908	BIMBO MANCHITAS X45 G	$0	$2.400	$0	N/A	0.000	0
 7705326014078	BIMBO MIGA DE PAN CLASICA 250 G	$0	$5.000	$0	N/A	0.000	0
 7705326002297	BIMBO TAJADO X470 G	$0	$0	$0	0,00	0.000	0
 7705326072085	BIMBO TOSTADAS	$0	$3.400	$0	N/A	0.000	- Sin Departamento -
 7705326011800	BIMBO TOSTADAS CLASICAS 14 UNID. 220 G	$0	$0	$0	0,00	0.000	0
 7705326012395	BIMBOLETE	$0	$2.200	$0	N/A	0.000	0
 7705326080967	BIMBOLETES BIMBO 3 UNID 82 G	$0	$0	$0	0,00	0.000	0
 7705326080189	BIMNBO LETES  VAINILLA 27 GR	$0	$1.200	$0	N/A	0.000	- Sin Departamento -
 7703812000017	BLANCOX 500ML	$0	$2.000	$0	N/A	0.000	- Sin Departamento -
 7707285980722	BLANQUEADOR MULTIASEO 2000ML	$0	$3.900	$0	N/A	0.000	- Sin Departamento -
 7707285980753	BLANQUEADOR MULTIUSOS X 500	$0	$2.000	$0	N/A	0.000	0
 7371869552430	BLANQUEADOR PLUMA BLANCA X 1800 ML	$0	$3.400	$0	N/A	0.000	0
 7622100799290	BLEENDS BLUE	$0	$8.600	$0	N/A	0.000	0
 7622100799320	BLEENDS GOLD	$0	$8.600	$0	N/A	0.000	0
 7622100799399	BLEENDS PURPLE	$0	$8.600	$0	N/A	0.000	0
 7622100799269	BLENDS CORAL	$0	$8.600	$0	N/A	0.000	0
 7702113043754	BLOQUEADOR SOBRE 10 ML	$0	$3.000	$0	N/A	0.000	- Sin Departamento -
 7702113044003	BLOQUEADOR TANGA  10 ML	$0	$3.000	$0	N/A	0.000	- Sin Departamento -
 7702788102503	BOCADILLO DE GUAYABA - EL CARIBE 124 G	$0	$2.500	$0	N/A	0.000	0
 7702788000069	BOCADILLO DE GUAYABA - EL CARIBE 200 G	$0	$3.700	$0	N/A	0.000	0
 7702788000021	BOCADILLO DE GUAYABA - EL CARIBE 300 G	$0	$5.200	$0	N/A	0.000	0
 7702788000052	BOCADILLO DE GUAYABA - EL CARIBE 500 G	$0	$8.100	$0	N/A	0.000	0
 BOCADIYOGUAYAUNICARI	BOCADILLO GYAYABA CARIBE 20 GR	$0	$500	$0	N/A	0.000	- Sin Departamento -
 7702788921241	BOCADILLO MARQUETAX 500GR	$0	$7.400	$0	N/A	0.000	- Sin Departamento -
 7702129021289	BOCADILLO QUESO	$0	$3.200	$0	N/A	0.000	0
 BOCADILLOGUAYABAHOJA	BOCADIYO GUAYABA HOJA BIJAO UNIDAD	$0	$900	$0	N/A	0.000	- Sin Departamento -
 7702402059435	BOCATO FRESA	$0	$6.000	$0	N/A	0.000	- Sin Departamento -
 7702402053549	BOCATO HELADO 85 GF	$0	$5.700	$0	N/A	0.000	- Sin Departamento -
 7702402059442	BOCATO TRES LECHES	$0	$7.000	$0	N/A	0.000	- Sin Departamento -
 7702402053945	BOCATTO JUMBO	$0	$0	$0	0,00	0.000	0
 7702402059411	BOCCATO JUMBO	$0	$7.000	$0	N/A	0.000	- Sin Departamento -
 7702001116089	BOGGY PREMIO MORA ALPINA X 108G	$0	$0	$0	0,00	0.000	0
 7702001117000	BOGGY UVA ALPINA X 108G	$0	$2.100	$0	N/A	0.000	0
 7702354956714	BOKA	$0	$800	$0	N/A	0.000	- Sin Departamento -
 7501030683476	BOLIGRAFO CANETA PUNTA M AZUL	$0	$1.400	$0	N/A	0.000	- Sin Departamento -
 71641204867	BOLIGRAFO RETRACTIL PUNTA F NEGRO	$0	$1.500	$0	N/A	0.000	- Sin Departamento -
 7702189045577	BOLIQUESO MEGA FAMILIAR X160 G	$0	$6.000	$0	N/A	0.000	0
 71641204904	BOLOIGRAFO RETRACTIL PUNTA F ROJO	$0	$1.500	$0	N/A	0.000	- Sin Departamento -
 BOLSAB68	BOLSA BLANCA 6-8 	$0	$2.000	$0	N/A	0.000	- Sin Departamento -
 BOLSABLANCA68	BOLSA BLANCA 6-8  X 20	$0	$2.000	$0	N/A	0.000	- Sin Departamento -
 BOLSACOJEDERA1	BOLSA COJEDERA 1	$0	$3.800	$0	N/A	0.000	- Sin Departamento -
 BOLSACOJEDERA2	BOLSA COJEDERA 2	$0	$5.300	$0	N/A	0.000	- Sin Departamento -
 BOLSACOJEDERA2UNI	BOLSA COJEDERA 2 UNIDAD	$0	$200	$0	N/A	0.000	- Sin Departamento -
 BOLSACOJEDERA3	BOLSA COJEDERA 3	$0	$7.000	$0	N/A	0.000	- Sin Departamento -
 BOLSACOJEDERA3UN	BOLSA COJEDERA 3 UNI	$0	$400	$0	N/A	0.000	- Sin Departamento -
 BOLSACOJEDERA4UNI	BOLSA COJEDERA 4 UNIDAD	$0	$400	$0	N/A	0.000	- Sin Departamento -
 BOLSACOJEDERAMEDIANA	BOLSA COJEDERA MEDIANA	$0	$7.000	$0	N/A	0.000	- Sin Departamento -
 BOLSACOJEDERAMEDUNI	BOLSA COJEDERA MEDIANA UNIDAD	$0	$400	$0	N/A	0.000	- Sin Departamento -
 BOLSACOJEDERA1UNI	BOLSA COJEDERA UNIDAD	$0	$200	$0	N/A	0.000	- Sin Departamento -
 7705326020970	BOLSA CROISSANTS X 20 UNID MAMA INES 330 G	$0	$8.200	$0	N/A	0.000	0
 7704918691017	BOLSA DE VASO WAU! 16 OZ 25 VASOS	$0	$4.600	$0	N/A	0.000	0
 BOLSAN10-14	BOLSA NEGERA 10 -14	$0	$3.000	$0	N/A	0.000	- Sin Departamento -
 BOLSAN8-12	BOLSA NEGRA 8-12	$0	$2.000	$0	N/A	0.000	- Sin Departamento -
 BOLSANGRANMDE	BOLSA NEGRA GRANDE  UN	$0	$800	$0	N/A	0.000	- Sin Departamento -
 BOLSANGRANDE	BOLSA NEGRA GRANDE X10	$0	$7.000	$0	N/A	0.000	- Sin Departamento -
 BOLSANEGRAMEDIANA	BOLSA NEGRA MEDIANA  UN	$0	$400	$0	N/A	0.000	- Sin Departamento -
 BOLSANMEDIANA	BOLSA NEGRA MEDIANA X 10	$0	$2.700	$0	N/A	0.000	- Sin Departamento -
 BOLSA812	BOLSA TRANS 8 -12	$0	$2.000	$0	N/A	0.000	- Sin Departamento -
 BOLSAT8-12	BOLSA TRANS 8-12	$0	$2.000	$0	N/A	0.000	- Sin Departamento -
 BOLSATRANS1014	BOLSA TRANSPARENTE 10-14	$0	$3.000	$0	N/A	0.000	- Sin Departamento -
 BOMBADESTAQUEADORABA	BOMBA DESTAQUEADORA BAÑO	$0	$5.000	$0	N/A	0.000	- Sin Departamento -
 BOMBAS	BOMBAS	$0	$300	$0	N/A	0.000	- Sin Departamento -
 8718699765439	BOMBILLO 40W FHILIPS	$0	$4.800	$0	N/A	0.000	0
 8720169309203	BOMBILLO 40W PHILIPS 40W	$0	$4.800	$0	N/A	0.000	0
 8720169309128	BOMBILLO 75W PHILIPS	$0	$5.800	$0	N/A	0.000	0
 7707822753680	BOMBILLO LED 	$0	$4.800	$0	N/A	0.000	- Sin Departamento -
 8718699765491	BOMBILLO LED ECOHOME 10W LUZ BLANCA	$0	$0	$0	0,00	0.000	0
 7702011150325	BOMBOMBUM BARRA X40	$0	$18.000	$0	N/A	0.000	0
 7702011281166	BOMBOMBUM FRESA X12	$0	$0	$0	0,00	0.000	0
 BOMBOMBUMLINEA	BOMBOMBUM LINEA	$0	$300	$0	N/A	0.000	- Sin Departamento -
 7702011148247	BOMBOMBUM LINEA X40G	$0	$10.400	$0	N/A	0.000	0
 7702174088916	BOMBOMBUM PIN POP MANGO ENCHILADO	$0	$10.500	$0	N/A	0.000	- Sin Departamento -
 7702011242570	BOMBOMBUM SURTIDO  X24 UNI	$0	$10.500	$0	N/A	0.000	0
 BOMBOMBUM	BOMBOMBUM UNIDAD 	$0	$600	$0	N/A	0.000	- Sin Departamento -
 7702011281180	BOMBOMBUM  ROJO FRESA X24 UNI	$0	$10.500	$0	N/A	0.000	0
 7702011166067	BOMBOMBUMM TAJIN	$0	$1.700	$0	N/A	0.000	- Sin Departamento -
 81	BON BON BUM	$0	$0	$0	0,00	0.000	0
 7702011166050	BON BON BUM TAJIN	$0	$1.700	$0	N/A	0.000	- Sin Departamento -
 7702213051611	BON BRIL  BRILLO	$0	$400	$0	N/A	0.000	- Sin Departamento -
 7702137380378	BON BRIL ULTRA REMOCION	$0	$800	$0	N/A	0.000	- Sin Departamento -
 7702001175451	BON YURT BUUUM BASICO  X 170 GR 	$0	$4.200	$0	N/A	0.000	- Sin Departamento -
 7702057800345	BONFIEST PLUS	$0	$3.800	$0	N/A	0.000	0
 7702057841171	BONFIEST PLUS	$0	$3.800	$0	N/A	0.000	0
 7702001086498	BONYURT BLACK ALPINA X 173G	$0	$4.200	$0	N/A	0.000	0
 7702001086054	BONYURT CHOCO CRISPI ALPINA 169 GR	$2.873	$4.200	$0	N/A	0.000	0
 7702001086337	BONYURT CHOKOGOZZO ALPINA X 172GR	$0	$4.200	$0	N/A	0.000	0
 7702001175659	BONYURT MINI FROOT LOOPS	$0	$3.300	$0	N/A	0.000	- Sin Departamento -
 7702001173631	BONYURT NAVIDAD ALPINA 170GR	$0	$0	$0	0,00	0.000	0
 7702001124763	BONYURT PIAZA	$2.873	$4.200	$0	N/A	0.000	- Sin Departamento -
 7702001086023	BONYURT ZUCARITAS ALPINA 170GR	$2.873	$4.200	$0	N/A	0.000	0
 7450007935608	BORRADOR NATA	$0	$0	$0	0,00	0.000	0
 BORRADORNATAMAYKA	BORRADOR NATA MAYKA	$0	$500	$0	N/A	0.000	- Sin Departamento -
 7702005602809	BOSTON	$0	$6.000	$0	N/A	0.000	- Sin Departamento -
 7702005602823	BOSTON	$0	$6.000	$0	N/A	0.000	- Sin Departamento -
 7702005602502	BOSTON LIGHT	$0	$6.000	$0	N/A	0.000	0
 BOSTON	BOSTON LIGHT UNIDAD (marboro)	$0	$800	$0	N/A	0.000	- Sin Departamento -
 7702005602533	BOSTON LIGTH	$0	$12.000	$0	N/A	0.000	- Sin Departamento -
 7702005602526	BOSTON WHITE	$0	$6.000	$0	N/A	0.000	- Sin Departamento -
 7707928443652	BOTELLITA CARAMELO	$0	$1.200	$0	N/A	0.000	- Sin Departamento -
 7702090070705	BRETAÑA LATA X 269ML	$0	$0	$0	0,00	0.000	0
 7702090020847	BRETAÑA VIDRIO X 500ML	$0	$3.000	$0	N/A	0.000	0
 7702011271563	BRIDGE VAINILLA 	$0	$1.200	$0	N/A	0.000	- Sin Departamento -
 7.70532674652877E19	BRISA CON GAS MARACUYA 600ML	$0	$0	$0	0,00	0.000	0
 BUBALOO	BUBALOO	$0	$300	$0	N/A	0.000	- Sin Departamento -
 7622210589194	BUBBALOO MEGA  FRESA	$0	$3.000	$0	N/A	0.000	- Sin Departamento -
 7705326825971	BUENAZO BIMBO 60 G	$0	$2.400	$0	N/A	0.000	0
 7707211631902	BUENDIA SOBRE	$0	$400	$0	N/A	0.000	- Sin Departamento -
 7707211630592	BUENDIA VAINILLA	$0	$12.900	$0	N/A	0.000	- Sin Departamento -
 BURBUJA	BURBUJA JET	$0	$1.200	$0	N/A	0.000	- Sin Departamento -
 7702007046144	BURBUJAS JET X12	$0	$13.500	$0	N/A	0.000	0
 7702007055986	BURBUJET CRUJIVAINILLA X 50 G	$0	$4.400	$0	N/A	0.000	0
 7703202221343	BUSCAPINA COMPOSITUM NF	$0	$1.800	$0	N/A	0.000	- Sin Departamento -
 7703202221268	BUSCAPINA FEM	$0	$1.800	$0	N/A	0.000	- Sin Departamento -
 7707195160184	BUTIFARRA DE POLLO JAF X 500 G	$0	$8.400	$0	N/A	0.000	0
 7702788295830	BUÑUELOS EL CARIBE  X300G	$0	$0	$0	0,00	0.000	0
 50196166	Black And White 1/2	$0	$35.000	$0	0,00	0.000	- Sin Departamento -
 7703812044264	Blancox Loza Crem Aloe X 150gr	$0	$2.200	$0	N/A	0.000	- Sin Departamento -
 7703812044240	Blancox Loza Crem X 150 Gr Limon	$0	$2.200	$0	N/A	0.000	- Sin Departamento -
 7702354955793	Boka Mango	$0	$800	$0	N/A	0.000	- Sin Departamento -
 BOLSACIERRE	Bolsa Cierre 37	$0	$6.500	$0	N/A	0.000	- Sin Departamento -
 7702790100085	Buena Mesa Fideos 250 G	$0	$1.500	$0	N/A	0.000	- Sin Departamento -
 7707032403603	Buena Mesa Spagueti 250 G	$0	$1.500	$0	N/A	0.000	- Sin Departamento -
 7707211630851	Buendia X 300 G	$0	$42.000	$0	N/A	0.000	- Sin Departamento -
 7702006400114	C.PEINAR SEDAL RIZOS DEFINIDOS X 18ML	$0	$1.200	$0	N/A	0.000	0
 7702085012079	CABELLO DE ANGEL DORIA CLASICA X 250G	$1.800	$2.300	$0	N/A	0.000	0
 CABLEAUADIO1X1	CABLA AUDIO 1X1	$0	$11.000	$0	N/A	0.000	- Sin Departamento -
 CABLEAUDIO2X1	CABLE AUDIO 2X1	$0	$11.000	$0	N/A	0.000	- Sin Departamento -
 CABLETIPOC2MT	CABLE TIPO C  2 MT	$0	$14.000	$0	N/A	0.000	- Sin Departamento -
 CABLETIPOC	CABLE TIPO C 1 MT	$0	$13.000	$0	N/A	0.000	- Sin Departamento -
 CABLEV81MT	CABLE V8 1 MT	$0	$13.000	$0	N/A	0.000	- Sin Departamento -
 7702088212933	CAFE AROMA 45 GR POLVO	$0	$7.100	$0	N/A	0.000	0
 7707199660376	CAFE AROMA X50 G	$0	$9.500	$0	N/A	0.000	0
 7707211630608	CAFE BUEN DIA SABORORIZADO AMARETO X 50GR	$0	$14.000	$0	N/A	0.000	0
 7707211630219	CAFE BUEN DIA X 50G	$0	$12.000	$0	N/A	0.000	0
 7707211630912	CAFE BUEN DIA X 85G	$0	$19.500	$0	N/A	0.000	0
 7707211632206	CAFE BUENDIA AMARETTO 85 G / 3ONZ	$0	$18.500	$0	N/A	0.000	0
 7707211631445	CAFE BUENDIA CLACICO 340 GR	$48.976	$58.800	$0	N/A	0.000	- Sin Departamento -
 7702032119042	CAFE COLCAFE AMARETO X 50G	$0	$0	$0	0,00	0.000	0
 7702032117802	CAFE CON LECHE X22 G	$0	$2.000	$0	N/A	0.000	0
 7701362003014	CAFE FRIO JUAN VALDEZ 250ML	$0	$4.000	$0	N/A	0.000	- Sin Departamento -
 7707211635689	CAFE JUAN VALDES  CLASICO SOBRE	$0	$400	$0	N/A	0.000	- Sin Departamento -
 7707211635238	CAFE JUAN VALDEZ AVELLANA 50GR	$0	$16.500	$0	N/A	0.000	- Sin Departamento -
 7702032115686	CAFE LA BASTILLA  X450G	$0	$15.600	$0	N/A	0.000	- Sin Departamento -
 7703114201310	CAFE LA BASTILLA SUAVE 250 GR	$0	$9.600	$0	N/A	0.000	0
 7703114201211	CAFE LA BASTILLA  X125G	$0	$7.200	$0	N/A	0.000	0
 7702032120338	CAFE SELLO ROJO 	$0	$7.800	$0	N/A	0.000	- Sin Departamento -
 7702032252251	CAFE SELLO ROJO FUERTE X 125 G	$5.581	$7.800	$0	N/A	0.000	0
 7702032117826	CAFE SELLO ROJO X212 G	$0	$14.100	$0	N/A	0.000	0
 7702032120345	CAFE SELLO ROJO X40G	$0	$2.500	$0	N/A	0.000	- Sin Departamento -
 CAFETYOSTAOSBRE1.5	CAFE TOSTADO SOBRE 1.5	$0	$300	$0	N/A	0.000	- Sin Departamento -
 455	CAFE TOSTAO UNIDAD	$0	$0	$0	0,00	0.000	0
 7702439533397	CAFE TOSTAO  X40G	$0	$0	$0	0,00	0.000	0
 CAJADARNEL1COMP	CAJA DARNEL 1 COMPARTIMIENTO	$0	$54.500	$0	N/A	0.000	- Sin Departamento -
 7702072005008	CAJA DE FOSFORO	$0	$0	$0	0,00	0.000	0
 CAJAICOPOR2COMPARTIM	CAJA ICOPOR 2 COMPARTIMIENTOS	$0	$4.400	$0	N/A	0.000	- Sin Departamento -
 CAJAICOPOR3COMPRTA	CAJA ICOPOR 3 COMPARTIMIENTOS	$0	$4.000	$0	N/A	0.000	- Sin Departamento -
 CALDOMAGUICUBOUNI	CALDO MAGUI CUBO UNIDAD	$0	$500	$0	N/A	0.000	- Sin Departamento -
 7706263200364	CALMIDOL 	$0	$2.200	$0	N/A	0.000	- Sin Departamento -
 7702109004592	CAMPI X 125G	$3.754	$4.500	$0	N/A	0.000	0
 7702109999980	CAMPI X 250	$0	$7.700	$0	N/A	0.000	0
 7702090029581	CANADA DRY X 1.5L	$0	$6.000	$0	N/A	0.000	0
 7707822756759	CANDELA DE BOTON	$0	$2.000	$0	N/A	0.000	0
 7707015508172	CANDELA DE RUEDA	$0	$0	$0	0,00	0.000	0
 7702146904008	CANDELA TOKAY	$0	$2.000	$0	N/A	0.000	0
 7707928410227	CANDY RANCH  MARACUYA	$0	$600	$0	N/A	0.000	- Sin Departamento -
 7707298441692	CANDY RANCH MARACULULO	$0	$500	$0	N/A	0.000	- Sin Departamento -
 7707298441210	CANDY RANCH MORA AZUL	$0	$600	$0	N/A	0.000	- Sin Departamento -
 7707300440996	CANDYRANCH	$0	$600	$0	N/A	0.000	0
 7702032118465	CAPPUCCINO COLCAFE VAINILLANAT.18G	$0	$2.000	$0	N/A	0.000	0
 7702032118564	CAPUSHINO CLASICO  MOCCA 18 GR	$0	$2.000	$0	N/A	0.000	- Sin Departamento -
 CARAMELOBLANDOMAX1	CARAMELO BLANDO MAX  1	$0	$100	$0	N/A	0.000	- Sin Departamento -
 7702011028761	CARAMELO BLANMDO MAX FRUTACIDAS	$7.530	$9.000	$0	N/A	0.000	- Sin Departamento -
 7702031500605	CAREFREE PROTECCION X 15	$0	$2.000	$0	N/A	0.000	- Sin Departamento -
 7702005020139	CARIBE	$0	$8.000	$0	N/A	0.000	0
 7707195160139	CARME DE RES X500GR	$11.350	$13.000	$0	N/A	0.000	0
 7707195160320	CARNE DE HAMBURGUESA JAF X 500 G	$0	$8.800	$0	N/A	0.000	0
 7709683744296	CARNE DE RES JAF	$0	$13.800	$0	N/A	0.000	0
 7702402052450	CASERA GUANABANA	$0	$2.700	$0	N/A	0.000	0
 7702402052467	CASERA MORA	$0	$0	$0	0,00	0.000	0
 7702402059121	CASERA RON PASAS	$0	$0	$0	0,00	0.000	0
 7705326002044	CASERO BIMBO TRES LECHES X220G	$4.926	$6.500	$0	N/A	0.000	0
 5711220079152	CASERO BIMBO VAINILLA X220G	$3.879	$6.000	$0	N/A	0.000	- Sin Departamento -
 7702402059107	CASERO DE MORA 	$0	$2.700	$0	N/A	0.000	- Sin Departamento -
 7705326002136	CASERO SABOR MORA Y TRES LECHES	$0	$8.300	$0	N/A	0.000	0
 703980851654	CAÑON DE CERDO FILEMONT X 450 G	$0	$13.800	$0	N/A	0.000	0
 7707202225226	CEPILLO CORONA	$0	$3.000	$0	N/A	0.000	- Sin Departamento -
 7707305120213	CEPILLO DE BAÑO  OSBE	$0	$5.500	$0	N/A	0.000	- Sin Departamento -
 CEPILLODEMANO	CEPILLO DE MANO ESTREGAR	$0	$3.500	$0	N/A	0.000	- Sin Departamento -
 7501006711615	CEPILLO PRO 425	$0	$4.600	$0	N/A	0.000	0
 7702006406352	CERA EGO	$0	$1.500	$0	N/A	0.000	- Sin Departamento -
 7591039504957	CEREAL FLIPS X28G	$1.500	$1.800	$0	N/A	0.000	0
 7707355510828	CEREFRUT SALSA BBQX170ML	$0	$2.400	$0	N/A	0.000	0
 7707355510644	CEREFRUT SALSA CARNES X170GR	$0	$2.400	$0	N/A	0.000	0
 7707355510620	CEREFRUT SALSA CHINA	$0	$2.400	$0	N/A	0.000	0
 7707355510446	CEREFRUT SALSA DE HUMO X170ML	$0	$0	$0	0,00	0.000	0
 7707355510606	CEREFRUT SALSA INGLESAX170ML	$0	$2.400	$0	N/A	0.000	0
 7707355510613	CEREFRUT SALSA NEGRA X170ML	$0	$2.400	$0	N/A	0.000	0
 7707355510484	CEREFRUT SALSA TERIYAKI	$0	$2.400	$0	N/A	0.000	0
 7707355510408	CEREFRUT VINAGRETA X170ML	$0	$2.600	$0	N/A	0.000	0
 7707355510729	CEREZAS CEREFRUT X 125G	$0	$0	$0	0,00	0.000	0
 7707355510736	CEREZAS CEREFRUT X 250G	$0	$0	$0	0,00	0.000	0
 7701101357712	CERVECERO SNACK ZENU X 50 G	$0	$2.600	$0	N/A	0.000	0
 7707430870106	CERVERZA HEINEKEL LATA  X473CM	$0	$4.000	$0	N/A	0.000	0
 7702090071511	CERVEZA  3 CORDILLERAS 	$0	$4.500	$0	N/A	0.000	- Sin Departamento -
 7702004002051	CERVEZA  AGUILA LIGT 	$0	$4.000	$0	N/A	0.000	- Sin Departamento -
 7702004003065	CERVEZA  AGUILA LIGT X  1 LT	$0	$8.000	$0	N/A	0.000	- Sin Departamento -
 7702004002013	CERVEZA AGUILA  VIDRIO 	$0	$4.000	$0	N/A	0.000	- Sin Departamento -
 7702004002525	CERVEZA AGUILA LATA X 473 ML	$0	$5.000	$0	N/A	0.000	0
 7702004002556	CERVEZA AGUILA LIGHT LATA X 473 ML	$0	$5.000	$0	N/A	0.000	0
 7702004003058	CERVEZA AGUILA ORIGINAL 1 LITRO	$0	$8.000	$0	N/A	0.000	0
 7707430876641	CERVEZA ANDINA LATA X 473 ML	$0	$4.000	$0	N/A	0.000	0
 7702004005083	CERVEZA CLUB COLOMBA DORADA 850CM	$0	$8.000	$0	N/A	0.000	0
 7702004111531	CERVEZA CORONA   X 330 ML	$0	$6.000	$0	N/A	0.000	0
 7702004005540	CERVEZA COSTEÑITA 	$0	$4.000	$0	N/A	0.000	- Sin Departamento -
 7702051002554	CERVEZA PILCEN VIDRIO 330	$0	$4.000	$0	N/A	0.000	- Sin Departamento -
 7702051002738	CERVEZA PILSEN LATA X 473 ML	$0	$5.000	$0	N/A	0.000	0
 CERVEZAPOKERVIDRIO33	CERVEZA POKER  VIDRIO 330	$0	$3.500	$0	N/A	0.000	- Sin Departamento -
 7702004007667	CERVEZA POKER LATA X 473 ML	$0	$5.000	$0	N/A	0.000	0
 CERVEZAPOKERLITROBOT	CERVEZA POKER LITRO BOTELLA	$0	$8.000	$0	N/A	0.000	- Sin Departamento -
 7702088103309	CH0CO EXPRESS X120 CLAVOS Y CANELA	$0	$12.800	$0	N/A	0.000	0
 7702914605946	CHACHOS	$0	$2.200	$0	N/A	0.000	- Sin Departamento -
 7702914605960	CHACHOS  50G	$0	$5.000	$0	N/A	0.000	- Sin Departamento -
 7702914604659	CHACHOS AMERICANOS  BBQ 15 GR	$0	$2.600	$0	N/A	0.000	- Sin Departamento -
 7702914604680	CHAMPITAS CRISP. CARAMELO-RAMO 40G	$0	$2.500	$0	N/A	0.000	0
 7702914603003	CHAMPITAS CRISPETAS DULCES Y SALADAS	$0	$2.500	$0	N/A	0.000	0
 7707355510354	CHAMPIÑONES CEREFRUT X 250G	$0	$8.200	$0	N/A	0.000	0
 7707355510392	CHAMPIÑONES CEREFRUT  X 125G	$0	$5.800	$0	N/A	0.000	0
 7702993057438	CHAO FRESH	$0	$1.500	$0	N/A	0.000	- Sin Departamento -
 7702993033340	CHAO PASTILLA CEREZA	$0	$1.500	$0	N/A	0.000	0
 7702993050767	CHAO PASTILLA YERBA BUENA 	$0	$1.000	$0	N/A	0.000	- Sin Departamento -
 7703133089227	CHEESE HORNEADOS 45G	$0	$0	$0	0,00	0.000	0
 7702189059864	CHEESE TRIS 120 GR	$2.898	$4.500	$0	N/A	0.000	- Sin Departamento -
 7702189058607	CHEESE TRIS MINI 30 GR	$855	$1.300	$0	N/A	0.000	- Sin Departamento -
 7702189056788	CHEESE TRIS QUESO X42 G	$0	$2.000	$0	N/A	0.000	0
 7702189056795	CHEESTRIS FAMILIAR X 80G	$0	$0	$0	0,00	0.000	0
 7702189018304	CHEETOS	$0	$1.300	$0	N/A	0.000	- Sin Departamento -
 7702189060068	CHEETOS CALAVERA 	$0	$2.000	$0	N/A	0.000	- Sin Departamento -
 7702189055880	CHEETOS CRUNCHY FAMI HOT 37 GR	$0	$2.000	$0	N/A	0.000	- Sin Departamento -
 7702189057860	CHEETOS HORNEADOS 34 GR	$1.304	$2.000	$0	N/A	0.000	0
 7702189058577	CHEETOS MINI HORNEADOS-20 GR	$0	$0	$0	0,00	0.000	0
 7702189058591	CHEETOS MINI X 20 GR	$0	$1.300	$0	N/A	0.000	0
 7702189057877	CHEETOS NATURAL X 40G	$0	$2.000	$0	N/A	0.000	0
 7702189057884	CHEETOS TRISSITOS PICANTE 34G	$0	$2.000	$0	N/A	0.000	0
 7702626102702	CHERRY CAFE MARRO X 15 ML	$0	$3.000	$0	N/A	0.000	- Sin Departamento -
 7702626102696	CHERRY NEGRO X 15 ML	$0	$3.000	$0	N/A	0.000	- Sin Departamento -
 7702005602380	CHESTERFIELD 1/2	$0	$0	$0	0,00	0.000	0
 7702005601468	CHESTERFIELD BLUE GRANDE	$0	$12.000	$0	N/A	0.000	0
 7702005601451	CHESTERFIELD BLUE X UNID 8000	$0	$6.000	$0	N/A	0.000	0
 7702005602373	CHESTERFIELD WHITE	$0	$0	$0	0,00	0.000	0
